id,part,file,fps
pre-01-122,joy,/data/sit_22_hu_video_mix_lab/processed/hrv/pre-01-122_part_2_joy.mkv,30.3
pre-01-122,disgust,/data/sit_22_hu_video_mix_lab/processed/hrv/pre-01-122_part_2_disgust.mkv,30.3
pre-01-124,neutral,/data/sit_22_hu_video_mix_lab/processed/hrv/pre-01-124_part_3_neutral.mkv,30.3
pre-01-124,joy,/data/sit_22_hu_video_mix_lab/processed/hrv/pre-01-124_part_3_joy.mkv,30.3
pre-01-124,disgust,/data/sit_22_hu_video_mix_lab/processed/hrv/pre-01-124_part_3_disgust.mkv,30.3
pre-01-126,neutral,/data/sit_22_hu_video_mix_lab/processed/hrv/pre-01-126_part_2_neutral.mkv,30.3
pre-01-126,joy,/data/sit_22_hu_video_mix_lab/processed/hrv/pre-01-126_part_2_joy.mkv,30.3
pre-01-126,disgust,/data/sit_22_hu_video_mix_lab/processed/hrv/pre-01-126_part_2_disgust.mkv,30.3
pre-01-131,neutral,/data/sit_22_hu_video_mix_lab/processed/hrv/pre-01-131_part_2_neutral.mkv,30.3
pre-01-131,joy,/data/sit_22_hu_video_mix_lab/processed/hrv/pre-01-131_part_2_joy.mkv,30.3
pre-01-131,disgust,/data/sit_22_hu_video_mix_lab/processed/hrv/pre-01-131_part_2_disgust.mkv,30.3
pre-01-132,neutral,/data/sit_22_hu_video_mix_lab/processed/hrv/pre-01-132_part_2_neutral.mkv,30.3
pre-01-132,joy,/data/sit_22_hu_video_mix_lab/processed/hrv/pre-01-132_part_2_joy.mkv,30.3
pre-01-132,disgust,/data/sit_22_hu_video_mix_lab/processed/hrv/pre-01-132_part_2_disgust.mkv,30.3
pre-01-134,neutral,/data/sit_22_hu_video_mix_lab/processed/hrv/pre-01-134_part_2_neutral.mkv,30.3
pre-01-134,joy,/data/sit_22_hu_video_mix_lab/processed/hrv/pre-01-134_part_2_joy.mkv,30.3
pre-01-134,disgust,/data/sit_22_hu_video_mix_lab/processed/hrv/pre-01-134_part_2_disgust.mkv,30.3
pre-02-016,neutral,/data/sit_22_hu_video_mix_lab/processed/hrv/pre-02-016_part_2_neutral.mkv,30.3
pre-02-016,joy,/data/sit_22_hu_video_mix_lab/processed/hrv/pre-02-016_part_2_joy.mkv,30.3
pre-02-016,disgust,/data/sit_22_hu_video_mix_lab/processed/hrv/pre-02-016_part_2_disgust.mkv,30.3
pre-02-019,neutral,/data/sit_22_hu_video_mix_lab/processed/hrv/pre-02-019_part_2_neutral.mkv,28.26086956521739
pre-02-019,joy,/data/sit_22_hu_video_mix_lab/processed/hrv/pre-02-019_part_2_joy.mkv,27.176015473887816
pre-02-019,disgust,/data/sit_22_hu_video_mix_lab/processed/hrv/pre-02-019_part_2_disgust.mkv,27.707199032062913
pre-02-023,neutral,/data/sit_22_hu_video_mix_lab/processed/hrv/pre-02-023_part_2_neutral.mkv,28.885557221389302
pre-02-023,joy,/data/sit_22_hu_video_mix_lab/processed/hrv/pre-02-023_part_2_joy.mkv,25.757575757575758
pre-02-023,disgust,/data/sit_22_hu_video_mix_lab/processed/hrv/pre-02-023_part_2_disgust.mkv,27.253478523895946
pre-02-038,neutral,/data/sit_22_hu_video_mix_lab/processed/hrv/pre-02-038_part_2_neutral.mkv,30.459770114942526
pre-02-038,joy,/data/sit_22_hu_video_mix_lab/processed/hrv/pre-02-038_part_2_joy.mkv,27.53062540296583
pre-02-038,disgust,/data/sit_22_hu_video_mix_lab/processed/hrv/pre-02-038_part_2_disgust.mkv,28.765880217785842
pre-02-040,neutral,/data/sit_22_hu_video_mix_lab/processed/hrv/pre-02-040_part_2_neutral.mkv,30.459770114942526
pre-02-040,joy,/data/sit_22_hu_video_mix_lab/processed/hrv/pre-02-040_part_2_joy.mkv,27.53062540296583
pre-02-040,disgust,/data/sit_22_hu_video_mix_lab/processed/hrv/pre-02-040_part_2_disgust.mkv,28.765880217785842
pre-02-043,neutral,/data/sit_22_hu_video_mix_lab/processed/hrv/pre-02-043_part_2_neutral.mkv,30.3
pre-02-043,joy,/data/sit_22_hu_video_mix_lab/processed/hrv/pre-02-043_part_2_joy.mkv,30.3
pre-02-043,disgust,/data/sit_22_hu_video_mix_lab/processed/hrv/pre-02-043_part_2_disgust.mkv,30.3
pre-02-047,neutral,/data/sit_22_hu_video_mix_lab/processed/hrv/pre-02-047_part_2_neutral.mkv,30.3
pre-02-047,joy,/data/sit_22_hu_video_mix_lab/processed/hrv/pre-02-047_part_2_joy.mkv,30.3
pre-02-047,disgust,/data/sit_22_hu_video_mix_lab/processed/hrv/pre-02-047_part_2_disgust.mkv,30.3
pre-02-055,neutral,/data/sit_22_hu_video_mix_lab/processed/hrv/pre-02-055_part_2_neutral.mkv,30.3
pre-02-055,joy,/data/sit_22_hu_video_mix_lab/processed/hrv/pre-02-055_part_2_joy.mkv,30.3
pre-02-055,disgust,/data/sit_22_hu_video_mix_lab/processed/hrv/pre-02-055_part_2_disgust.mkv,30.3
pre-02-056,neutral,/data/sit_22_hu_video_mix_lab/processed/hrv/pre-02-056_part_2_neutral.mkv,30.3
pre-02-056,joy,/data/sit_22_hu_video_mix_lab/processed/hrv/pre-02-056_part_2_joy.mkv,30.3
pre-02-056,disgust,/data/sit_22_hu_video_mix_lab/processed/hrv/pre-02-056_part_2_disgust.mkv,30.3
pre-02-057,neutral,/data/sit_22_hu_video_mix_lab/processed/hrv/pre-02-057_part_2_neutral.mkv,30.3
pre-02-057,joy,/data/sit_22_hu_video_mix_lab/processed/hrv/pre-02-057_part_2_joy.mkv,30.3
pre-02-057,disgust,/data/sit_22_hu_video_mix_lab/processed/hrv/pre-02-057_part_2_disgust.mkv,30.3
pre-02-060,neutral,/data/sit_22_hu_video_mix_lab/processed/hrv/pre-02-060_part_2_neutral.mkv,30.3
pre-02-060,joy,/data/sit_22_hu_video_mix_lab/processed/hrv/pre-02-060_part_2_joy.mkv,30.3
pre-02-060,disgust,/data/sit_22_hu_video_mix_lab/processed/hrv/pre-02-060_part_2_disgust.mkv,30.3
pre-02-062,neutral,/data/sit_22_hu_video_mix_lab/processed/hrv/pre-02-062_part_2_neutral.mkv,30.3
pre-02-062,joy,/data/sit_22_hu_video_mix_lab/processed/hrv/pre-02-062_part_2_joy.mkv,30.3
pre-02-062,disgust,/data/sit_22_hu_video_mix_lab/processed/hrv/pre-02-062_part_2_disgust.mkv,30.3
pre-02-063,neutral,/data/sit_22_hu_video_mix_lab/processed/hrv/pre-02-063_part_2_neutral.mkv,30.3
pre-02-063,joy,/data/sit_22_hu_video_mix_lab/processed/hrv/pre-02-063_part_2_joy.mkv,30.3
pre-02-063,disgust,/data/sit_22_hu_video_mix_lab/processed/hrv/pre-02-063_part_2_disgust.mkv,30.3
pre-02-064,neutral,/data/sit_22_hu_video_mix_lab/processed/hrv/pre-02-064_part_2_neutral.mkv,30.3
pre-02-064,joy,/data/sit_22_hu_video_mix_lab/processed/hrv/pre-02-064_part_2_joy.mkv,30.3
pre-02-064,disgust,/data/sit_22_hu_video_mix_lab/processed/hrv/pre-02-064_part_2_disgust.mkv,30.3
pre-02-067,neutral,/data/sit_22_hu_video_mix_lab/processed/hrv/pre-02-067_part_2_neutral.mkv,30.3
pre-02-067,joy,/data/sit_22_hu_video_mix_lab/processed/hrv/pre-02-067_part_2_joy.mkv,30.3
pre-02-067,disgust,/data/sit_22_hu_video_mix_lab/processed/hrv/pre-02-067_part_2_disgust.mkv,30.3
pre-02-076,neutral,/data/sit_22_hu_video_mix_lab/processed/hrv/pre-02-076_part_2_neutral.mkv,30.3
pre-02-076,joy,/data/sit_22_hu_video_mix_lab/processed/hrv/pre-02-076_part_2_joy.mkv,30.3
pre-02-076,disgust,/data/sit_22_hu_video_mix_lab/processed/hrv/pre-02-076_part_2_disgust.mkv,30.3
pre-02-081,neutral,/data/sit_22_hu_video_mix_lab/processed/hrv/pre-02-081_part_2_neutral.mkv,30.3
pre-02-081,joy,/data/sit_22_hu_video_mix_lab/processed/hrv/pre-02-081_part_2_joy.mkv,30.3
pre-02-081,disgust,/data/sit_22_hu_video_mix_lab/processed/hrv/pre-02-081_part_2_disgust.mkv,30.3
pre-03-013,neutral,/data/sit_22_hu_video_mix_lab/processed/hrv/pre-03-013_part_2_neutral.mkv,28.760619690154922
pre-03-013,joy,/data/sit_22_hu_video_mix_lab/processed/hrv/pre-03-013_part_2_joy.mkv,27.176015473887816
pre-03-013,disgust,/data/sit_22_hu_video_mix_lab/processed/hrv/pre-03-013_part_2_disgust.mkv,28.433151845130066
pre-03-021,neutral,/data/sit_22_hu_video_mix_lab/processed/hrv/pre-03-021_part_2_neutral.mkv,28.767808047988005
pre-03-021,joy,/data/sit_22_hu_video_mix_lab/processed/hrv/pre-03-021_part_2_joy.mkv,25.53191489361702
pre-03-021,disgust,/data/sit_22_hu_video_mix_lab/processed/hrv/pre-03-021_part_2_disgust.mkv,27.01149425287356
pre-03-032,neutral,/data/sit_22_hu_video_mix_lab/processed/hrv/pre-03-032_part_3_neutral.mkv,30.3
pre-03-032,joy,/data/sit_22_hu_video_mix_lab/processed/hrv/pre-03-032_part_3_joy.mkv,30.3
pre-03-032,disgust,/data/sit_22_hu_video_mix_lab/processed/hrv/pre-03-032_part_3_disgust.mkv,30.3
pre-03-058,neutral,/data/sit_22_hu_video_mix_lab/processed/hrv/pre-03-058_part_2_neutral.mkv,30.3
pre-03-058,joy,/data/sit_22_hu_video_mix_lab/processed/hrv/pre-03-058_part_2_joy.mkv,30.3
pre-03-058,disgust,/data/sit_22_hu_video_mix_lab/processed/hrv/pre-03-058_part_2_disgust.mkv,30.3
pre-03-071,neutral,/data/sit_22_hu_video_mix_lab/processed/hrv/pre-03-071_part_2_neutral.mkv,30.3
pre-03-071,joy,/data/sit_22_hu_video_mix_lab/processed/hrv/pre-03-071_part_2_joy.mkv,30.3
pre-03-071,disgust,/data/sit_22_hu_video_mix_lab/processed/hrv/pre-03-071_part_2_disgust.mkv,30.3
pre-03-54,neutral,/data/sit_22_hu_video_mix_lab/processed/hrv/pre-03-54_part_2_neutral.mkv,30.3
pre-03-54,joy,/data/sit_22_hu_video_mix_lab/processed/hrv/pre-03-54_part_2_joy.mkv,30.3
pre-03-54,disgust,/data/sit_22_hu_video_mix_lab/processed/hrv/pre-03-54_part_2_disgust.mkv,30.3
pre-81-004,neutral,/data/sit_22_hu_video_mix_lab/processed/hrv/pre-81-004_part_2_neutral.mkv,30.3
pre-81-004,joy,/data/sit_22_hu_video_mix_lab/processed/hrv/pre-81-004_part_2_joy.mkv,30.3
pre-81-004,disgust,/data/sit_22_hu_video_mix_lab/processed/hrv/pre-81-004_part_2_disgust.mkv,30.3
pre-81-031,neutral,/data/sit_22_hu_video_mix_lab/processed/hrv/pre-81-031_part_2_neutral.mkv,30.3
pre-81-031,joy,/data/sit_22_hu_video_mix_lab/processed/hrv/pre-81-031_part_2_joy.mkv,30.3
pre-81-031,disgust,/data/sit_22_hu_video_mix_lab/processed/hrv/pre-81-031_part_2_disgust.mkv,30.3
pre-81-034,neutral,/data/sit_22_hu_video_mix_lab/processed/hrv/pre-81-034_part_2_neutral.mkv,30.3
pre-81-034,joy,/data/sit_22_hu_video_mix_lab/processed/hrv/pre-81-034_part_2_joy.mkv,30.3
pre-81-034,disgust,/data/sit_22_hu_video_mix_lab/processed/hrv/pre-81-034_part_2_disgust.mkv,30.3
pre-81-039,neutral,/data/sit_22_hu_video_mix_lab/processed/hrv/pre-81-039_part_2_neutral.mkv,30.3
pre-81-039,joy,/data/sit_22_hu_video_mix_lab/processed/hrv/pre-81-039_part_2_joy.mkv,30.3
pre-81-039,disgust,/data/sit_22_hu_video_mix_lab/processed/hrv/pre-81-039_part_2_disgust.mkv,30.3
pre-81-040,neutral,/data/sit_22_hu_video_mix_lab/processed/hrv/pre-81-040_part_2_neutral.mkv,30.3
pre-81-040,joy,/data/sit_22_hu_video_mix_lab/processed/hrv/pre-81-040_part_2_joy.mkv,30.3
pre-81-040,disgust,/data/sit_22_hu_video_mix_lab/processed/hrv/pre-81-040_part_2_disgust.mkv,30.3
pre-81-044,neutral,/data/sit_22_hu_video_mix_lab/processed/hrv/pre-81-044_part_2_neutral.mkv,30.3
pre-81-044,joy,/data/sit_22_hu_video_mix_lab/processed/hrv/pre-81-044_part_2_joy.mkv,30.3
pre-81-044,disgust,/data/sit_22_hu_video_mix_lab/processed/hrv/pre-81-044_part_2_disgust.mkv,30.3
pre-81-048,neutral,/data/sit_22_hu_video_mix_lab/processed/hrv/pre-81-048_part_2_neutral.mkv,30.3
pre-81-048,joy,/data/sit_22_hu_video_mix_lab/processed/hrv/pre-81-048_part_2_joy.mkv,30.3
pre-81-048,disgust,/data/sit_22_hu_video_mix_lab/processed/hrv/pre-81-048_part_2_disgust.mkv,30.3
pre-81-049,neutral,/data/sit_22_hu_video_mix_lab/processed/hrv/pre-81-049_part_2_neutral.mkv,30.3
pre-81-049,joy,/data/sit_22_hu_video_mix_lab/processed/hrv/pre-81-049_part_2_joy.mkv,30.3
pre-81-049,disgust,/data/sit_22_hu_video_mix_lab/processed/hrv/pre-81-049_part_2_disgust.mkv,30.3
pre-81-058,neutral,/data/sit_22_hu_video_mix_lab/processed/hrv/pre-81-058_part_2_neutral.mkv,30.3
pre-81-058,joy,/data/sit_22_hu_video_mix_lab/processed/hrv/pre-81-058_part_2_joy.mkv,30.3
pre-81-058,disgust,/data/sit_22_hu_video_mix_lab/processed/hrv/pre-81-058_part_2_disgust.mkv,30.3
pre-81-069,neutral,/data/sit_22_hu_video_mix_lab/processed/hrv/pre-81-069_part_2_neutral.mkv,30.3
pre-81-069,joy,/data/sit_22_hu_video_mix_lab/processed/hrv/pre-81-069_part_2_joy.mkv,30.3
pre-81-069,disgust,/data/sit_22_hu_video_mix_lab/processed/hrv/pre-81-069_part_2_disgust.mkv,30.3
pre-81-088,neutral,/data/sit_22_hu_video_mix_lab/processed/hrv/pre-81-088_part_3_neutral.mkv,30.3
pre-81-088,joy,/data/sit_22_hu_video_mix_lab/processed/hrv/pre-81-088_part_3_joy.mkv,30.3
pre-81-088,disgust,/data/sit_22_hu_video_mix_lab/processed/hrv/pre-81-088_part_3_disgust.mkv,30.3
pre-81-108,neutral,/data/sit_22_hu_video_mix_lab/processed/hrv/pre-81-108_part_2_neutral.mkv,30.3
pre-81-108,joy,/data/sit_22_hu_video_mix_lab/processed/hrv/pre-81-108_part_2_joy.mkv,30.3
pre-81-108,disgust,/data/sit_22_hu_video_mix_lab/processed/hrv/pre-81-108_part_2_disgust.mkv,30.3
pre-81-133,neutral,/data/sit_22_hu_video_mix_lab/processed/hrv/pre-81-133_part_2_neutral.mkv,30.3
pre-81-133,joy,/data/sit_22_hu_video_mix_lab/processed/hrv/pre-81-133_part_2_joy.mkv,30.3
pre-81-133,disgust,/data/sit_22_hu_video_mix_lab/processed/hrv/pre-81-133_part_2_disgust.mkv,30.3
pre-81-153,neutral,/data/sit_22_hu_video_mix_lab/processed/hrv/pre-81-153_part_2_neutral.mkv,30.3
pre-81-153,joy,/data/sit_22_hu_video_mix_lab/processed/hrv/pre-81-153_part_2_joy.mkv,30.3
pre-81-153,disgust,/data/sit_22_hu_video_mix_lab/processed/hrv/pre-81-153_part_2_disgust.mkv,30.3
pre-81-162,neutral,/data/sit_22_hu_video_mix_lab/processed/hrv/pre-81-162_part_2_neutral.mkv,30.3
pre-81-162,joy,/data/sit_22_hu_video_mix_lab/processed/hrv/pre-81-162_part_2_joy.mkv,30.3
pre-81-162,disgust,/data/sit_22_hu_video_mix_lab/processed/hrv/pre-81-162_part_2_disgust.mkv,30.3
pre-81-163,neutral,/data/sit_22_hu_video_mix_lab/processed/hrv/pre-81-163_part_2_neutral.mkv,30.3
pre-81-163,joy,/data/sit_22_hu_video_mix_lab/processed/hrv/pre-81-163_part_2_joy.mkv,30.3
pre-81-163,disgust,/data/sit_22_hu_video_mix_lab/processed/hrv/pre-81-163_part_2_disgust.mkv,30.3
pre-81-167,neutral,/data/sit_22_hu_video_mix_lab/processed/hrv/pre-81-167_part_2_neutral.mkv,30.3
pre-81-167,joy,/data/sit_22_hu_video_mix_lab/processed/hrv/pre-81-167_part_2_joy.mkv,30.3
pre-81-167,disgust,/data/sit_22_hu_video_mix_lab/processed/hrv/pre-81-167_part_2_disgust.mkv,30.3
pre-81-171,neutral,/data/sit_22_hu_video_mix_lab/processed/hrv/pre-81-171_part_2_neutral.mkv,30.3
pre-81-171,joy,/data/sit_22_hu_video_mix_lab/processed/hrv/pre-81-171_part_2_joy.mkv,30.3
pre-81-171,disgust,/data/sit_22_hu_video_mix_lab/processed/hrv/pre-81-171_part_2_disgust.mkv,30.3
pre-81-173,neutral,/data/sit_22_hu_video_mix_lab/processed/hrv/pre-81-173_part_2_neutral.mkv,30.3
pre-81-173,joy,/data/sit_22_hu_video_mix_lab/processed/hrv/pre-81-173_part_2_joy.mkv,30.3
pre-81-173,disgust,/data/sit_22_hu_video_mix_lab/processed/hrv/pre-81-173_part_2_disgust.mkv,30.3
pre-81-176,neutral,/data/sit_22_hu_video_mix_lab/processed/hrv/pre-81-176_part_2_neutral.mkv,30.3
pre-81-176,joy,/data/sit_22_hu_video_mix_lab/processed/hrv/pre-81-176_part_2_joy.mkv,30.3
pre-81-176,disgust,/data/sit_22_hu_video_mix_lab/processed/hrv/pre-81-176_part_2_disgust.mkv,30.3
pre-81-180,neutral,/data/sit_22_hu_video_mix_lab/processed/hrv/pre-81-180_part_2_neutral.mkv,30.3
pre-81-180,joy,/data/sit_22_hu_video_mix_lab/processed/hrv/pre-81-180_part_2_joy.mkv,30.3
pre-81-180,disgust,/data/sit_22_hu_video_mix_lab/processed/hrv/pre-81-180_part_2_disgust.mkv,30.3
pre-81-181,neutral,/data/sit_22_hu_video_mix_lab/processed/hrv/pre-81-181_part_2_neutral.mkv,30.3
pre-81-181,joy,/data/sit_22_hu_video_mix_lab/processed/hrv/pre-81-181_part_2_joy.mkv,30.3
pre-81-181,disgust,/data/sit_22_hu_video_mix_lab/processed/hrv/pre-81-181_part_2_disgust.mkv,30.3
pre-81-189,neutral,/data/sit_22_hu_video_mix_lab/processed/hrv/pre-81-189_part_3_neutral.mkv,30.3
pre-81-189,joy,/data/sit_22_hu_video_mix_lab/processed/hrv/pre-81-189_part_3_joy.mkv,30.3
pre-81-189,disgust,/data/sit_22_hu_video_mix_lab/processed/hrv/pre-81-189_part_3_disgust.mkv,30.3
pre-81-196,neutral,/data/sit_22_hu_video_mix_lab/processed/hrv/pre-81-196_part_2_neutral.mkv,30.3
pre-81-196,joy,/data/sit_22_hu_video_mix_lab/processed/hrv/pre-81-196_part_2_joy.mkv,30.3
pre-81-196,disgust,/data/sit_22_hu_video_mix_lab/processed/hrv/pre-81-196_part_2_disgust.mkv,30.3
pre-81-200,neutral,/data/sit_22_hu_video_mix_lab/processed/hrv/pre-81-200_part_2_neutral.mkv,30.3
pre-81-200,joy,/data/sit_22_hu_video_mix_lab/processed/hrv/pre-81-200_part_2_joy.mkv,30.3
pre-81-200,disgust,/data/sit_22_hu_video_mix_lab/processed/hrv/pre-81-200_part_2_disgust.mkv,30.3
pre-81-213,neutral,/data/sit_22_hu_video_mix_lab/processed/hrv/pre-81-213_part_2_neutral.mkv,30.3
pre-81-213,joy,/data/sit_22_hu_video_mix_lab/processed/hrv/pre-81-213_part_2_joy.mkv,30.3
pre-81-213,disgust,/data/sit_22_hu_video_mix_lab/processed/hrv/pre-81-213_part_2_disgust.mkv,30.3
pre-81-217,neutral,/data/sit_22_hu_video_mix_lab/processed/hrv/pre-81-217_part_2_neutral.mkv,30.3
pre-81-217,joy,/data/sit_22_hu_video_mix_lab/processed/hrv/pre-81-217_part_2_joy.mkv,30.3
pre-81-217,disgust,/data/sit_22_hu_video_mix_lab/processed/hrv/pre-81-217_part_2_disgust.mkv,30.3
pre-81-227,neutral,/data/sit_22_hu_video_mix_lab/processed/hrv/pre-81-227_part_2_neutral.mkv,30.3
pre-81-227,joy,/data/sit_22_hu_video_mix_lab/processed/hrv/pre-81-227_part_2_joy.mkv,30.3
pre-81-227,disgust,/data/sit_22_hu_video_mix_lab/processed/hrv/pre-81-227_part_2_disgust.mkv,30.3
pre-81-233,neutral,/data/sit_22_hu_video_mix_lab/processed/hrv/pre-81-233_part_2_neutral.mkv,30.3
pre-81-233,joy,/data/sit_22_hu_video_mix_lab/processed/hrv/pre-81-233_part_2_joy.mkv,30.3
pre-81-233,disgust,/data/sit_22_hu_video_mix_lab/processed/hrv/pre-81-233_part_2_disgust.mkv,30.3
pre-81-234,neutral,/data/sit_22_hu_video_mix_lab/processed/hrv/pre-81-234_part_2_neutral.mkv,30.3
pre-81-234,joy,/data/sit_22_hu_video_mix_lab/processed/hrv/pre-81-234_part_2_joy.mkv,30.3
pre-81-234,disgust,/data/sit_22_hu_video_mix_lab/processed/hrv/pre-81-234_part_2_disgust.mkv,30.3
pre-81-243,neutral,/data/sit_22_hu_video_mix_lab/processed/hrv/pre-81-243_part_2_neutral.mkv,30.3
pre-81-243,joy,/data/sit_22_hu_video_mix_lab/processed/hrv/pre-81-243_part_2_joy.mkv,30.3
pre-81-243,disgust,/data/sit_22_hu_video_mix_lab/processed/hrv/pre-81-243_part_2_disgust.mkv,30.3
pre-81-244,neutral,/data/sit_22_hu_video_mix_lab/processed/hrv/pre-81-244_part_2_neutral.mkv,30.3
pre-81-244,joy,/data/sit_22_hu_video_mix_lab/processed/hrv/pre-81-244_part_2_joy.mkv,30.3
pre-81-244,disgust,/data/sit_22_hu_video_mix_lab/processed/hrv/pre-81-244_part_2_disgust.mkv,30.3
pre-91-002,neutral,/data/sit_22_hu_video_mix_lab/processed/hrv/pre-91-002_part_2_neutral.mkv,30.459770114942526
pre-91-002,joy,/data/sit_22_hu_video_mix_lab/processed/hrv/pre-91-002_part_2_joy.mkv,27.53062540296583
pre-91-002,disgust,/data/sit_22_hu_video_mix_lab/processed/hrv/pre-91-002_part_2_disgust.mkv,28.765880217785842
pre-91-004,neutral,/data/sit_22_hu_video_mix_lab/processed/hrv/pre-91-004_part_2_neutral.mkv,30.50974512743628
pre-91-004,joy,/data/sit_22_hu_video_mix_lab/processed/hrv/pre-91-004_part_2_joy.mkv,27.691811734364926
pre-91-004,disgust,/data/sit_22_hu_video_mix_lab/processed/hrv/pre-91-004_part_2_disgust.mkv,29.06836055656382
pre-91-008,neutral,/data/sit_22_hu_video_mix_lab/processed/hrv/pre-91-008_part_4_neutral.mkv,28.160919540229884
pre-91-008,joy,/data/sit_22_hu_video_mix_lab/processed/hrv/pre-91-008_part_4_joy.mkv,26.85364281108962
pre-91-008,disgust,/data/sit_22_hu_video_mix_lab/processed/hrv/pre-91-008_part_4_disgust.mkv,27.132486388384752
pre-91-009,neutral,/data/sit_22_hu_video_mix_lab/processed/hrv/pre-91-009_part_2_neutral.mkv,28.935532233883055
pre-91-009,joy,/data/sit_22_hu_video_mix_lab/processed/hrv/pre-91-009_part_2_joy.mkv,26.079948420373952
pre-91-009,disgust,/data/sit_22_hu_video_mix_lab/processed/hrv/pre-91-009_part_2_disgust.mkv,27.586206896551722
pre-91-010,neutral,/data/sit_22_hu_video_mix_lab/processed/hrv/pre-91-010_part_2_neutral.mkv,27.636181909045476
pre-91-010,joy,/data/sit_22_hu_video_mix_lab/processed/hrv/pre-91-010_part_2_joy.mkv,25.918762088974855
pre-91-010,disgust,/data/sit_22_hu_video_mix_lab/processed/hrv/pre-91-010_part_2_disgust.mkv,26.194797338173018
pre-91-011,neutral,/data/sit_22_hu_video_mix_lab/processed/hrv/pre-91-011_part_2_neutral.mkv,27.936031984007993
pre-91-011,joy,/data/sit_22_hu_video_mix_lab/processed/hrv/pre-91-011_part_2_joy.mkv,26.434558349451965
pre-91-011,disgust,/data/sit_22_hu_video_mix_lab/processed/hrv/pre-91-011_part_2_disgust.mkv,26.346037507562006
pre-91-012,neutral,/data/sit_22_hu_video_mix_lab/processed/hrv/pre-91-012_part_2_neutral.mkv,28.53573213393303
pre-91-012,joy,/data/sit_22_hu_video_mix_lab/processed/hrv/pre-91-012_part_2_joy.mkv,27.852998065764023
pre-91-012,disgust,/data/sit_22_hu_video_mix_lab/processed/hrv/pre-91-012_part_2_disgust.mkv,28.07017543859649
pre-91-013,neutral,/data/sit_22_hu_video_mix_lab/processed/hrv/pre-91-013_part_2_neutral.mkv,28.510744627686154
pre-91-013,joy,/data/sit_22_hu_video_mix_lab/processed/hrv/pre-91-013_part_2_joy.mkv,27.53062540296583
pre-91-013,disgust,/data/sit_22_hu_video_mix_lab/processed/hrv/pre-91-013_part_2_disgust.mkv,28.130671506352087
pre-91-014,neutral,/data/sit_22_hu_video_mix_lab/processed/hrv/pre-91-014_part_2_neutral.mkv,28.885557221389302
pre-91-014,joy,/data/sit_22_hu_video_mix_lab/processed/hrv/pre-91-014_part_2_joy.mkv,25.950999355254673
pre-91-014,disgust,/data/sit_22_hu_video_mix_lab/processed/hrv/pre-91-014_part_2_disgust.mkv,27.8886872353297
pre-91-016,neutral,/data/sit_22_hu_video_mix_lab/processed/hrv/pre-91-016_part_2_neutral.mkv,28.060969515242377
pre-91-016,joy,/data/sit_22_hu_video_mix_lab/processed/hrv/pre-91-016_part_2_joy.mkv,26.273372018052868
pre-91-016,disgust,/data/sit_22_hu_video_mix_lab/processed/hrv/pre-91-016_part_2_disgust.mkv,25.922565033272836
pre-91-019,neutral,/data/sit_22_hu_video_mix_lab/processed/hrv/pre-91-019_part_2_neutral.mkv,28.010994502748623
pre-91-019,joy,/data/sit_22_hu_video_mix_lab/processed/hrv/pre-91-019_part_2_joy.mkv,26.78916827852998
pre-91-019,disgust,/data/sit_22_hu_video_mix_lab/processed/hrv/pre-91-019_part_2_disgust.mkv,26.920750151240167
pre-91-021,neutral,/data/sit_22_hu_video_mix_lab/processed/hrv/pre-91-021_part_2_neutral.mkv,28.98550724637681
pre-91-021,joy,/data/sit_22_hu_video_mix_lab/processed/hrv/pre-91-021_part_2_joy.mkv,25.950999355254673
pre-91-021,disgust,/data/sit_22_hu_video_mix_lab/processed/hrv/pre-91-021_part_2_disgust.mkv,27.344222625529337
pre-91-022,neutral,/data/sit_22_hu_video_mix_lab/processed/hrv/pre-91-022_part_2_neutral.mkv,27.786106946526733
pre-91-022,joy,/data/sit_22_hu_video_mix_lab/processed/hrv/pre-91-022_part_2_joy.mkv,25.338491295938105
pre-91-022,disgust,/data/sit_22_hu_video_mix_lab/processed/hrv/pre-91-022_part_2_disgust.mkv,24.894131881427704
pre-91-023,neutral,/data/sit_22_hu_video_mix_lab/processed/hrv/pre-91-023_part_2_neutral.mkv,28.435782108945524
pre-91-023,joy,/data/sit_22_hu_video_mix_lab/processed/hrv/pre-91-023_part_2_joy.mkv,28.1431334622824
pre-91-023,disgust,/data/sit_22_hu_video_mix_lab/processed/hrv/pre-91-023_part_2_disgust.mkv,26.484848484848484
pre-91-024,neutral,/data/sit_22_hu_video_mix_lab/processed/hrv/pre-91-024_part_2_neutral.mkv,28.68565717141429
pre-91-024,joy,/data/sit_22_hu_video_mix_lab/processed/hrv/pre-91-024_part_2_joy.mkv,28.59445519019987
pre-91-024,disgust,/data/sit_22_hu_video_mix_lab/processed/hrv/pre-91-024_part_2_disgust.mkv,26.648517846339985
pre-91-027,neutral,/data/sit_22_hu_video_mix_lab/processed/hrv/pre-91-027_part_2_neutral.mkv,28.11094452773613
pre-91-027,joy,/data/sit_22_hu_video_mix_lab/processed/hrv/pre-91-027_part_2_joy.mkv,26.627981947130884
pre-91-027,disgust,/data/sit_22_hu_video_mix_lab/processed/hrv/pre-91-027_part_2_disgust.mkv,26.73926194797338
pre-91-032,neutral,/data/sit_22_hu_video_mix_lab/processed/hrv/pre-91-032_part_2_neutral.mkv,30.3
